"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Activity Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading BIC Broker Code","Trading Broker Name","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Name","IAS Consolidated Account Number","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"212157","IQ GLOBAL RESOURCES ETF","2121575540","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.090000","","0.090000","0.050000","","0.050000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121575540","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.090000","","0.090000","0.050000","","0.050000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121575540","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.090000","","0.090000","0.050000","","0.050000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121575780","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121575780","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121575780","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121575780","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121579850","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121579850","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121579850","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121579850","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121578260","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","GBP","POUND STERLING","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","12.300000","","12.300000","16.680000","","16.680000","","","","","","","","","","","","","1.355850","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121578260","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","GBP","POUND STERLING","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","12.300000","","12.300000","16.680000","","16.680000","","","","","","","","","","","","","1.355850","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121578260","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","GBP","POUND STERLING","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","12.300000","","12.300000","16.680000","","16.680000","","","","","","","","","","","","","1.355850","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121578260","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","GBP","POUND STERLING","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","12.300000","","12.300000","16.680000","","16.680000","","","","","","","","","","","","","1.355850","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577020","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577020","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577020","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577020","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577520","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","SEK","SWEDISH KRONA","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.107252","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577520","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","SEK","SWEDISH KRONA","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.107252","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577520","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","SEK","SWEDISH KRONA","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.107252","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577520","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","SEK","SWEDISH KRONA","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.107252","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577560","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","CHF","SWISS FRANC","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.256360","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577560","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","CHF","SWISS FRANC","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.256360","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577560","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","CHF","SWISS FRANC","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.256360","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121577560","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","CHF","SWISS FRANC","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.256360","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121578400","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","3725.170000","","3725.170000","3725.170000","","3725.170000","","","","","","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121578400","IQ GLOBAL RESOURCES ETF","X9X9USDALS02","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","3725.170000","","3725.170000","3725.170000","","3725.170000","","","","","","","","","","","","","1.000000","","","X9X9USDALS02","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121578400","IQ GLOBAL RESOURCES ETF","X9X9USDDIRM7","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","3725.170000","","3725.170000","3725.170000","","3725.170000","","","","","","","","","","","","","1.000000","","","X9X9USDDIRM7","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121578400","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","3725.170000","","3725.170000","3725.170000","","3725.170000","","","","","","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121578400","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","3725.170000","","3725.170000","3725.170000","","3725.170000","","","","","","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121578400","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","3725.170000","","3725.170000","3725.170000","","3725.170000","","","","","","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829290083","","","","","","","",""
